,Cumulative Return,Annualized Return,Annualized Volatility,Sharpe Ratio,Sortino Ratio,Drawdown,Max Drawdown,Calmar Ratio,VaR,Expected Shortfall,value,cash,asset value
2008-11-11,0.14137384456173807,0.02902310702273403,0.06102513444932153,1.0275196841251497,2.18291012999819,-0.017977898483096055,-0.22250161194250462,0.0711999882647664,-0.005323152800137498,-0.00851438598869128,114137384.4561738,114137384.4561738,0.0
2008-11-12,0.1413795517063019,0.029006778830081403,0.061021077292927654,1.0371436241035896,2.2259886723899402,-0.017972988135688928,-0.22250161194250462,0.07138261348861483,-0.005323152800137498,-0.00851438598869128,114137955.17063019,114137955.17063019,0.0
2008-11-13,0.1413862093736551,0.028990655409773636,0.061021142538906996,1.0291093256567272,2.2002245985772473,-0.017967259971760297,-0.22250161194250462,0.07155935901682133,-0.005323152800137498,-0.00851438598869128,114138620.93736552,114138620.93736552,0.0
2008-11-14,0.1413906480412146,0.028974119265836817,0.06100023319308625,0.9997541841346116,2.1654288525183176,-0.017963441004236635,-0.22250161194250462,0.07173634047562462,-0.005323152800137498,-0.00851438598869128,114139064.80412146,114139064.80412146,0.0
2008-11-17,0.1414033308073468,0.02895920712011324,0.06099965271734351,1.003497878171059,2.1737307939843933,-0.01795252892953869,-0.22250161194250462,0.07192227145950814,-0.005323152800137498,-0.00851438598869128,114140333.08073469,114140333.08073469,0.0
2008-11-18,0.1414071349024184,0.028942586197431508,0.06097518088989451,0.9722949312589848,2.115832922267618,-0.017949255939313513,-0.22250161194250462,0.07209675368347095,-0.005323152800137498,-0.00851438598869128,114140713.49024184,114140713.49024184,0.0
2008-11-19,0.14140935457018355,0.028925677246184556,0.06097557430569609,0.966028647598657,2.115699783546347,-0.017947346168195266,-0.22250161194250462,0.0722496726842787,-0.005323152800137498,-0.00851438598869128,114140935.45701836,114140935.45701836,0.0
2008-11-20,0.14141030576094438,0.028908542159698847,0.06083185375301067,0.8966686495400018,2.000792107106049,-0.017946527776960708,-0.22250161194250462,0.07239545848112125,-0.005323152800137498,-0.00851438598869128,114141030.57609443,114141030.57609443,0.0
2008-11-21,0.14141093966546103,0.028891365987487427,0.060818137596767005,0.9159439032095927,2.031692448711475,-0.01794598237437528,-0.22250161194250462,0.07251994243162975,-0.005323152800137498,-0.00851438598869128,114141093.9665461,114141093.9665461,0.0
2008-11-24,0.14141633019175193,0.02887513310822598,0.060586907120579694,0.8294905544191853,1.8439082782063902,-0.01794134444090434,-0.22250161194250462,0.07262996915384004,-0.005323152800137498,-0.00851438598869128,114141633.0191752,114141633.0191752,0.0
2008-11-25,0.14141950038230666,0.028858489144114596,0.060449767430961185,0.8962791408462576,1.9639051170226793,-0.0179386168532647,-0.22250161194250462,0.0727334882013524,-0.005323152800137498,-0.00851438598869128,114141950.03823067,114141950.03823067,0.0
2008-11-26,0.14142108547758392,0.028841557927856698,0.060429898844658686,0.9198588403507957,2.013392828527713,-0.017937253059444824,-0.22250161194250462,0.07283380276220293,-0.005323152800137498,-0.00851438598869128,114142108.5477584,114142108.5477584,0.0
2008-11-28,0.14142298785910534,0.028824708359307394,0.06041731422935656,0.8964276967817533,1.9811482802550562,-0.01793561627697582,-0.22250161194250462,0.07296984771149918,-0.005323152800137498,-0.00851438598869128,114142298.78591053,114142298.78591053,0.0
2008-12-01,0.14142584143138714,0.028808062965136605,0.06041503153743377,0.8840946707097648,1.9397641894544506,-0.017933161103272255,-0.22250161194250462,0.07309980023499459,-0.005323152800137498,-0.00851438598869128,114142584.14313872,114142584.14313872,0.0
2008-12-02,0.14142774381290857,0.02879125344486355,0.060312238427601354,0.8246526958941097,1.835577350250591,-0.01793152432080314,-0.22250161194250462,0.07323678935412152,-0.005323152800137498,-0.00851438598869128,114142774.38129085,114142774.38129085,0.0
2008-12-03,0.14142837838539624,0.028774218898743875,0.060301154127594056,0.8420467626059676,1.8719073936351156,-0.017930978343504878,-0.22250161194250462,0.07333792401794373,-0.005323152800137498,-0.00851438598869128,114142837.83853963,114142837.83853963,0.0
2008-12-04,0.14142901228991311,0.02875720451042052,0.06028759501242106,0.8614125630717965,1.9001799097873384,-0.01793043294091934,-0.22250161194250462,0.07343706134002445,-0.005323152800137498,-0.00851438598869128,114142901.22899131,114142901.22899131,0.0
2008-12-05,0.14142964619442977,0.028740210372866004,0.06027627067091575,0.8789339244116784,1.925343870192577,-0.01792988753833402,-0.22250161194250462,0.07354239808125777,-0.005323152800137498,-0.00851438598869128,114142964.61944298,114142964.61944298,0.0
2008-12-08,0.14143186586219514,0.028723542403680025,0.06014206188066261,0.9451379486840162,2.032455607043007,-0.017927977767215775,-0.22250161194250462,0.07364486455950484,-0.005323152800137498,-0.00851438598869128,114143186.5862195,114143186.5862195,0.0
2008-12-09,0.14143281705295552,0.028706649654364425,0.060140075435835744,0.9517585198297497,2.0398884922288407,-0.017927159375981327,-0.22250161194250462,0.07375712602443812,-0.005323152800137498,-0.00851438598869128,114143281.70529556,114143281.70529556,0.0
2008-12-10,0.14143281705295552,0.02868959367482704,0.0600713010964253,0.9020557542072505,1.9590087193237913,-0.017927159375981327,-0.22250161194250462,0.07385985267831853,-0.005323152800137498,-0.00851438598869128,114143281.70529556,114143281.70529556,0.0
2008-12-11,0.14143313433919946,0.02867261905533325,0.0600602240458012,0.9191769811498915,1.9808243045902165,-0.017926886387332197,-0.22250161194250462,0.07395874785146346,-0.005323152800137498,-0.00851438598869128,114143313.43391995,114143313.43391995,0.0
2008-12-12,0.14143376824371612,0.028655725520925657,0.05992000421462663,0.9868788925086072,2.090751206083686,-0.01792634098474688,-0.22250161194250462,0.07405152519722073,-0.005323152800137498,-0.00851438598869128,114143376.82437162,114143376.82437162,0.0
2008-12-15,0.14143630452975442,0.02863921795869362,0.05983242456202257,1.039431513556825,2.170356615741459,-0.017924158799692336,-0.22250161194250462,0.0741399854209886,-0.005323152800137498,-0.00851438598869128,114143630.45297544,114143630.45297544,0.0
