,Cumulative Return,Annualized Return,Annualized Volatility,Sharpe Ratio,Sortino Ratio,Drawdown,Max Drawdown,Calmar Ratio,VaR,Expected Shortfall,value,cash,asset value
2004-10-21,0.2780302863519215,0.14413552620227454,0.06784189229734543,1.5661023977187312,2.566491299644783,0.0,-0.05338615777397426,,-0.0063966954583234035,-0.009236478082397411,127803028.63519214,1267049.8301475705,126535978.80504458
2004-10-22,0.2792058778448463,0.14448077778798285,0.06741172000548463,1.6951733627761718,2.8038306624892764,0.0,-0.05338615777397426,,-0.006310661463920469,-0.009172670825514274,127920587.78448464,1267113.534620239,126653474.2498644
2004-10-25,0.2791837498707237,0.14423841209134003,0.06714846238964066,1.7822253622081283,2.945055912113961,-1.7298211731242574e-05,-0.05338615777397426,,-0.006310661463920469,-0.009172670825514274,127918374.98707236,1267306.779125589,126651068.20794678
2004-10-26,0.2802302127888141,0.14451891251106241,0.06710770466650526,1.8221574836260541,3.0101245654543844,0.0,-0.05338615777397426,,-0.006310661463920469,-0.009172670825514274,128023021.2788814,1267372.9607523123,126755648.31812909
2004-10-27,0.2755826238614192,0.14201970614143655,0.06712568257242395,1.702086295562235,2.7976770192561253,-0.0036302759308193266,-0.05338615777397426,,-0.006310661463920469,-0.009172670825514274,127558262.38614191,1267439.1457969784,126290823.24034493
2004-10-28,0.27569531638373057,0.14184832480420284,0.06712517401846663,1.7026769914603217,2.802266738395548,-0.003542250729425378,-0.05338615777397426,,-0.006310661463920469,-0.009172670825514274,127569531.63837305,1267504.9822114776,126302026.65616158
2004-10-29,0.2785087715858301,0.14299150544237693,0.06702805312277477,1.6706133709356836,2.7427661098527203,-0.0013446341023573005,-0.05338615777397426,,-0.006310661463920469,-0.009172670825514274,127850877.158583,1267570.8220439192,126583306.33653907
2004-11-01,0.27638003441402215,0.14173034219627878,0.06692305843734957,1.5761616904423568,2.552053470023228,-0.0030074109611932798,-0.05338615777397426,,-0.006310661463920469,-0.009172670825514274,127638003.44140221,1267771.531336377,126370231.91006583
2004-11-02,0.27608341135138215,0.14136162348523995,0.0667132336493111,1.649851502713341,2.6885945337542467,-0.0032391060576508757,-0.05338615777397426,,-0.006310661463920469,-0.009172670825514274,127608341.13513821,1267839.8500318453,126340501.28510636
2004-11-03,0.27811236411628326,0.1421199519052001,0.0663309832675257,1.567020183889293,2.534141117600012,-0.0016542717484515634,-0.05338615777397426,,-0.006310661463920469,-0.009172670825514274,127811236.41162834,1267907.4689035222,126543328.94272481
2004-11-04,0.2801026257378201,0.14285629904100872,0.06633520905917935,1.5948539313074521,2.5778809350963487,-9.965945946244226e-05,-0.05338615777397426,,-0.006310661463920469,-0.009172670825514274,128010262.573782,1267975.7944348764,126742286.77934712
2004-11-05,0.2710217883379209,0.13824684355040628,0.06675430343994189,1.4889873923110826,2.3712000579316,-0.007192787952436941,-0.05338615777397426,,-0.0063966954583234035,-0.009232782397841404,127102178.83379209,1268045.885333694,125834132.9484584
