,Cumulative Return,Annualized Return,Annualized Volatility,Sharpe Ratio,Sortino Ratio,Drawdown,Max Drawdown,Calmar Ratio,VaR,Expected Shortfall,value,cash,asset value
2014-08-01,0.8259700278119169,0.07283439180703821,0.016102568264620108,2.1195503442119605,3.5633415107911284,-0.004559972598603301,-0.09097183125309916,0.8798008965582841,-0.0014454744321231393,-0.0023222445867038598,182597002.78119168,3989675.688906675,178607327.092285
2014-08-04,0.8271231291436181,0.07288932867884612,0.016109559605512535,2.1577618685234703,3.6185080013188546,-0.003931351534871563,-0.09097183125309916,0.8795149283211403,-0.0014454744321231393,-0.0023222445867038598,182712312.9143618,3989686.771381111,178722626.1429807
2014-08-05,0.8248979212078447,0.072712648964397,0.01616612449206855,2.0747026022402935,3.4870337225309815,-0.005144438833579512,-0.09097183125309916,0.8792261172266645,-0.0014454744321231393,-0.0023222445867038598,182489792.12078446,3989690.09774946,178500102.023035
2014-08-06,0.8256406205409617,0.07273950219817493,0.01616784968764163,2.099609321049957,3.5290701090057173,-0.004739551221379812,-0.09097183125309916,0.8789408495594742,-0.0014454744321231393,-0.0023222445867038598,182564062.05409616,3989693.4217949263,178574368.63230124
2014-08-07,0.8254889208698812,0.07270504272352563,0.01616877870622219,2.094312689764187,3.5211011589981553,-0.004822251332793015,-0.09097183125309916,0.8786653600251187,-0.0014454744321231393,-0.0023222445867038598,182548892.08698812,3989696.7458403916,178559195.34114772
2014-08-08,0.8276780026304342,0.0728308739598893,0.016203091543152536,2.1638499642809,3.645184590158367,-0.0036288584651563704,-0.09097183125309916,0.8783949648664376,-0.0014454744321231393,-0.0023222445867038598,182767800.26304343,3989700.0722087403,178778100.1908347
2014-08-11,0.8292503495074102,0.07291431027997963,0.016218428533768516,2.2147869721155566,3.72380286899789,-0.0027716828300354823,-0.09097183125309916,0.8781376668103152,-0.0014454744321231393,-0.0023222445867038598,182925034.95074102,3989711.1546831764,178935323.79605785
2014-08-12,0.8281373565969234,0.07281413717227947,0.016235303598727668,2.174808013587602,3.6703471650919672,-0.0033784385141033546,-0.09097183125309916,0.877868221001952,-0.0014454744321231393,-0.0023222445867038598,182813735.65969235,3989714.478728642,178824021.1809637
2014-08-13,0.8310112099234555,0.07298635187404279,0.016297521336481678,2.2629089742749775,3.822652536846839,-0.0018117377520221467,-0.09097183125309916,0.8775988900177675,-0.0014454744321231393,-0.0023222445867038598,183101120.99234554,3989718.9107892634,179111402.0815563
2014-08-14,0.8332224965776092,0.07311302776618622,0.016331232624403735,2.3321265356543535,3.9476065142887964,-0.0006062397350360405,-0.09097183125309916,0.8773293034419773,-0.0014454744321231393,-0.0023222445867038598,183322249.65776092,3989723.345172768,179332526.31258816
