,Cumulative Return,Annualized Return,Annualized Volatility,Sharpe Ratio,Sortino Ratio,Drawdown,Max Drawdown,Calmar Ratio,VaR,Expected Shortfall,value,cash,asset value
2006-05-30,0.334013645256674,0.10350628753671076,0.06357458059470605,-0.4223100801154292,-0.9029891374753287,-0.04251128186940467,-0.15299763721344894,0.5573489102445724,-0.006343136482124716,-0.00912347764403722,133401364.5256674,2637873.008127568,130763491.51753983
2006-05-31,0.34242572527597814,0.10577541267956336,0.06388040528744107,-0.3172658176086959,-0.7363616184744747,-0.036473508760310525,-0.15299763721344894,0.5580804251070262,-0.006343136482124716,-0.00912347764403722,134242572.5275978,2638220.3280940196,131604352.1995038
2006-06-01,0.35626322828444157,0.10954617035719516,0.06438673689589484,-0.25513617328400445,-0.6277984335161424,-0.02654163657533548,-0.15299763721344894,0.5588441884268596,-0.006343136482124716,-0.00912347764403722,135626322.82844415,2638565.495657892,132987757.33278626
2006-06-02,0.36082426905306897,0.11070860637494606,0.06445658685730582,-0.18517042304591225,-0.5046716009654306,-0.02326794811313515,-0.15299763721344894,0.5596182885534818,-0.006343136482124716,-0.00912347764403722,136082426.9053069,2638909.24176028,133443517.66354662
2006-06-05,0.33947234977264396,0.1046356328214555,0.06633156360791584,-0.386813428067859,-0.8137559511048168,-0.0385932949670712,-0.15299763721344894,0.5603401779355138,-0.007136645798617514,-0.009788725379778417,133947234.9772644,2639943.683408372,131307291.29385602
2006-06-06,0.3372913118980161,0.10392107045669463,0.06635265823628136,-0.4156914524495716,-0.8615911196900785,-0.04015873559520655,-0.15299763721344894,0.5610561840410068,-0.007136645798617514,-0.009788725379778417,133729131.18980162,2640291.2762145875,131088839.91358703
2006-06-07,0.33015537412883256,0.10181415769630853,0.06656319332408495,-0.5109014531219643,-1.0117887457246202,-0.0452805571984336,-0.15299763721344894,0.5617542645409467,-0.007136645798617514,-0.009788725379778417,133015537.41288325,2640638.9144940968,130374898.49838915
2006-06-08,0.32886580954452627,0.10135201396165039,0.0665691490730586,-0.5202344063207213,-1.0254245536198647,-0.0462061425889313,-0.15299763721344894,0.56244806519975,-0.007136645798617514,-0.009788725379778417,132886580.95445262,2640986.5982469,130245594.35620572
2006-06-09,0.3243545292788612,0.09998358393735907,0.06665611944865651,-0.5676836956067611,-1.102926594132964,-0.04944411543430516,-0.15299763721344894,0.5631303453920086,-0.007136645798617514,-0.009788725379778417,132435452.92788613,2641335.061782484,129794117.86610365
2006-06-12,0.31044510989178487,0.09595760703516687,0.06747902783516847,-0.7129159968595369,-1.3331225632632022,-0.059427605622900836,-0.15299763721344894,0.5637781355425142,-0.007265151962114797,-0.01003878111879205,131044510.98917848,2642385.1310859234,128402125.85809256
2006-06-13,0.3007841558890685,0.09312228848623838,0.06787330943067582,-0.8278187845896846,-1.4997731996681063,-0.06636175843076031,-0.15299763721344894,0.5644017331501019,-0.007282099894220101,-0.010045790671606611,130078415.58890685,2642735.246817854,127435680.342089
2006-06-14,0.30487414294063786,0.09419345655013145,0.06791504153672315,-0.8128747485077225,-1.4751604380465309,-0.06342616892378472,-0.15299763721344894,0.5650349266290656,-0.007282099894220101,-0.010045790671606611,130487414.29406378,2643085.4097072743,127844328.8843565
2006-06-15,0.33117132910015434,0.10150500692389741,0.07085160374415592,-0.5108814203409112,-1.017318147943796,-0.044551355194669906,-0.15299763721344894,0.5657311987513082,-0.007282099894220101,-0.010045790671606611,133117132.91001543,2643431.948206749,130473700.96180868
2006-06-16,0.32931115258961197,0.10088658057262356,0.07082498997696109,-0.5657279742994059,-1.1139308479282282,-0.04588649747669149,-0.15299763721344894,0.5664224455445671,-0.007282099894220101,-0.010045790671606611,132931115.25896119,2643780.7334237825,130287334.5255374
2006-06-19,0.3159395812518755,0.09704097299155179,0.07148933178658244,-0.7375444003770144,-1.3965561525145482,-0.05548394705682502,-0.15299763721344894,0.5670807669596288,-0.007318806011100232,-0.010259310350646618,131593958.12518755,2644831.7761925515,128949126.348995
2006-06-20,0.3138893708125554,0.0963708750833987,0.0714944281512208,-0.7422042940498386,-1.4003691243351304,-0.05695548625166191,-0.15299763721344894,0.5677336342511543,-0.007318806011100232,-0.010259310350646618,131388937.08125554,2645184.419902785,128743752.66135275
2006-06-21,0.3272282007597529,0.1000127896089047,0.07221888673372394,-0.595209914624819,-1.1648628909857206,-0.047381536815000236,-0.15299763721344894,0.5684183223991547,-0.007318806011100232,-0.010259310350646618,132722820.0759753,2645536.376461022,130077283.69951427
2006-06-22,0.3201246647115803,0.09793223136833706,0.07236126164630423,-0.7073486759626442,-1.3477764269514847,-0.05248010207266718,-0.15299763721344894,0.5690849093046695,-0.007318806011100232,-0.010259310350646618,132012466.47115803,2645888.3801767486,129366578.09098127
2006-06-23,0.32292287492979743,0.09861933839260284,0.07226723007639575,-0.6205411551359425,-1.2135882144697046,-0.05047168579864547,-0.15299763721344894,0.5697577683760362,-0.007318806011100232,-0.010259310350646618,132292287.49297974,2646244.104281597,129646043.38869813
2006-06-26,0.32336631988256936,0.09864791457780275,0.07223439973612533,-0.586566533490604,-1.170402280022181,-0.050153403042767386,-0.15299763721344894,0.5704311799017421,-0.007318806011100232,-0.010259310350646618,132336631.98825695,2647316.7131810607,129689315.27507588
2006-06-27,0.31367060605796016,0.09584618791837474,0.07259660310635405,-0.6994890649253723,-1.353449764148922,-0.05711250472384499,-0.15299763721344894,0.5710806751469489,-0.0073426134088100115,-0.010259310350646618,131367060.60579602,2647678.5138653354,128719382.09193069
2006-06-28,0.31849960939271504,0.09710249090559353,0.07260382143815682,-0.6984309343426137,-1.3410943797437442,-0.053646486044588326,-0.15299763721344894,0.5717413469771466,-0.0073426134088100115,-0.010259310350646618,131849960.93927151,2648037.421100759,129201923.51817074
2006-06-29,0.343571461224742,0.10395077202439729,0.07506291365881015,-0.42420038792265474,-0.9103134125206142,-0.035651156418714414,-0.15299763721344894,0.5724610732277348,-0.0073426134088100115,-0.010259310350646618,134357146.1224742,2648396.377177869,131708749.74529633
2006-06-30,0.34399469831601226,0.10396702766222599,0.07501773779382787,-0.38692140425436544,-0.8419071134213224,-0.03534737786185571,-0.15299763721344894,0.573181247439609,-0.0073426134088100115,-0.010259310350646618,134399469.83160123,2648754.6461029816,131750715.18549825
2006-07-03,0.35126931980976517,0.10586055078961931,0.07520395027412123,-0.32790241994356045,-0.761426671262724,-0.030126015971214448,-0.15299763721344894,0.573918103145203,-0.0073426134088100115,-0.010259310350646618,135126931.98097652,2649836.3681873884,132477095.61278914
2006-07-05,0.34111004215612284,0.10297554661087371,0.07555951581953249,-0.4532014044530357,-0.9519358976033443,-0.03741784073800469,-0.15299763721344894,0.5746303254027629,-0.007366754463079278,-0.010271316456101123,134111004.21561229,2650560.7072338164,131460443.50837848
2006-07-06,0.34252608770179727,0.10326512048661352,0.07551882541823828,-0.4053740336388991,-0.8657900124263,-0.036401473597261313,-0.15299763721344894,0.5753446702403402,-0.007366754463079278,-0.010271316456101123,134252608.77017972,2650919.2692090455,131601689.50097068
2006-07-07,0.3330614036072088,0.10056758686318501,0.07584116288477995,-0.5137565995997143,-1.0501019275698085,-0.043194753616143555,-0.15299763721344894,0.5760359876175795,-0.007366754463079278,-0.010271316456101123,133306140.36072087,2651279.352013327,130654861.00870755
2006-07-10,0.33334053265716546,0.10054809928681152,0.07573902589066907,-0.5645724046708582,-1.1424539868455847,-0.04299440865176751,-0.15299763721344894,0.5767274342814883,-0.007366754463079278,-0.010271316456101123,133334053.26571655,2652362.842503609,130681690.42321295
2006-07-11,0.33946982102992673,0.10213257387970165,0.0758468919587709,-0.5331502576161216,-1.0866123603525002,-0.038595109972960784,-0.15299763721344894,0.5774328782601972,-0.007366754463079278,-0.010271316456101123,133946982.10299267,2652725.332024077,131294256.77096859
2006-07-12,0.3271763210578551,0.09866237373718456,0.07638567106807083,-0.6696555724358147,-1.3101327171332677,-0.047418773487536314,-0.15299763721344894,0.5781086172737233,-0.007372594352447392,-0.01041020998581434,132717632.10578552,2653088.60806411,130064543.4977214
2006-07-13,0.31101629227686733,0.09410754081657147,0.07734333008896897,-0.8222652038915671,-1.5423903919079514,-0.059017639284358436,-0.15299763721344894,0.5787448133162323,-0.007438390362635189,-0.01077969127023577,131101629.22768673,2653451.1952679497,128448178.03241879
2006-07-14,0.30611661606400853,0.0926596892840581,0.07742919599987874,-0.8672310718370834,-1.6191656656189057,-0.0625343834443498,-0.15299763721344894,0.5793687788242565,-0.007438390362635189,-0.01077969127023577,130611661.60640085,2653814.570675551,127957847.0357253
2006-07-17,0.3045973488060414,0.09215026959440209,0.07743615624443195,-0.8789225956175428,-1.648751182472327,-0.06362483800191832,-0.15299763721344894,0.5799886279917617,-0.007438390362635189,-0.01077969127023577,130459734.88060413,2654908.683390456,127804826.19721368
2006-07-18,0.30574059912050955,0.09237979373860106,0.07743326606158579,-0.8519433883456545,-1.605301631756244,-0.06280426972512843,-0.15299763721344894,0.5806107503174396,-0.007438390362635189,-0.01077969127023577,130574059.91205095,2655277.419594153,127918782.4924568
2006-07-19,0.3247073732383785,0.0975173842585415,0.07877259050641672,-0.6806185074183114,-1.3332771173489082,-0.04919086157014896,-0.15299763721344894,0.581277574566562,-0.007438390362635189,-0.01077969127023577,132470737.32383786,2655644.7343363655,129815092.5895015
