,Cumulative Return,Annualized Return,Annualized Volatility,Sharpe Ratio,Sortino Ratio,Drawdown,Max Drawdown,Calmar Ratio,VaR,Expected Shortfall,value,cash,asset value
2005-07-20,0.29204009500076267,0.11601762276896399,0.05704268048769985,0.8771226948943789,1.2006144512037882,-0.006636931446782568,-0.05338615787477241,1.7164568889232148,-0.005973824634572694,-0.008171013909064034,129204009.50007626,2047033.9389038694,127156975.5611724
2005-07-21,0.2813559152537666,0.1119162113721861,0.057261576009844564,0.8443648109522612,1.1316473537063652,-0.014851281465420252,-0.05338615787477241,1.7186017685643156,-0.005973824634572694,-0.008294643334402654,128135591.52537665,2047219.8783677216,126088371.64700893
2005-07-22,0.2894609660939913,0.11477832595129356,0.056888008146954494,1.110078813074396,1.593872221997567,-0.008619850873925583,-0.05338615787477241,1.7208196630586965,-0.005711821167777336,-0.008094964478730465,128946096.60939912,2047407.5400323416,126898689.06936678
2005-07-25,0.28753665631683534,0.11392625017027846,0.0561731123282591,1.2529891467428127,1.8418705969885958,-0.010099323742049915,-0.05338615787477241,1.7230185291568674,-0.005481543032588426,-0.007841735174384117,128753665.63168354,2047974.6111912301,126705691.02049232
2005-07-26,0.2885670127822406,0.1141658286223699,0.05603084903799458,1.190988045068798,1.735400626629623,-0.009307151684743942,-0.05338615787477241,1.725225347252121,-0.005481543032588426,-0.007841735174384117,128856701.27822407,2048165.7551674652,126808535.5230566
2005-07-27,0.28902424271209703,0.11419363263060323,0.055524440545896454,1.0656023277168336,1.5151823078576983,-0.008955618223890904,-0.05338615787477241,1.7274348301309264,-0.005481543032588426,-0.007841735174384117,128902424.2712097,2048355.210791218,126854069.06041849
2005-07-28,0.2971744626308661,0.11704433582067875,0.0557923994879587,1.2102496726841505,1.7738959667528091,-0.0026894601540152774,-0.05338615787477241,1.7297083991534201,-0.005481543032588426,-0.007841735174384117,129717446.2630866,2048544.682662148,127668901.58042446
2005-07-29,0.2877453930617251,0.11344344462381328,0.05609328279119506,0.9788889543024369,1.361759285017295,-0.009938840043265618,-0.05338615787477241,1.7318946809493474,-0.005711821167777336,-0.007976924566970207,128774539.3061725,2048734.7421393148,126725804.5640332
2005-08-01,0.2876231070385695,0.11325945688964345,0.055463793960995565,0.8306387569575566,1.0771632443633072,-0.010032857573892495,-0.05338615787477241,1.734078323751969,-0.005711821167777336,-0.007976924566970207,128762310.70385696,2049309.0107976377,126713001.69305933
2005-08-02,0.2894163998572141,0.11377767029256658,0.055295955001170266,0.7716305124360917,0.9771202399429411,-0.008654114867659324,-0.05338615787477241,1.7362767629186253,-0.005711821167777336,-0.007976924566970207,128941639.98572141,2049503.126653342,126892136.85906807
2005-08-03,0.29120078538567573,0.11429075420338242,0.05517439112167067,0.861337442441985,1.137595820331561,-0.007282220380101956,-0.05338615787477241,1.7384899556626303,-0.005711821167777336,-0.007976924566970207,129120078.53856757,2049695.5514487014,127070382.98711887
